scenario_id,method,action,candidate_id,sample,time,ax,ay,az,record_basis
required09_test_000,adaptive_rollout_adp,4,cand_0068,16,501.0,-0.003927436997876757,-0.0003436434796146885,0.0020986305703645652,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,4,cand_0068,17,504.0,-0.006429290920378544,-0.0009725006533418418,0.0034844470587314137,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,4,cand_0068,18,507.0,-0.008935578182121696,-0.0015843596789536193,0.004870223406604451,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,4,cand_0068,19,510.0,-0.01144626991091885,-0.0021791905600232206,0.006255943649973887,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,4,cand_0068,20,513.0,-0.01396133718384362,-0.0027569634962864324,0.007641591825476272,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,4,cand_0068,21,516.0,-0.016480751027563755,-0.003317648883984914,0.009027151970578353,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,4,cand_0068,22,519.0,-0.019004482418674935,-0.003861217316207242,0.01041260812376099,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,4,cand_0068,23,522.0,-0.021532502284035117,-0.00438763958322766,0.01179794432470301,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,4,cand_0068,24,525.0,-0.024064781501099444,-0.004896886672842585,0.01318314461446509,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,4,cand_0068,25,528.0,-0.02660129089825573,-0.005388929770704818,0.014568193035673582,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,4,cand_0068,26,531.0,-0.029142001255160543,-0.005863740260655488,0.015953073632704352,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,4,cand_0068,27,534.0,-0.03168688330307578,-0.006321289725053699,0.01733777045186658,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,4,cand_0068,28,537.0,-0.03423590772520587,-0.006761549945103907,0.01872226754158656,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,4,cand_0068,29,540.0,-0.03678904515703549,-0.0071844929011809925,0.02010654895259144,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,4,cand_0068,30,543.0,-0.00011157950031419906,0.0,1.9024377124003014e-06,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,4,cand_0068,31,546.0,-0.00011157950031419906,0.0,1.9024377124003014e-06,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,4,cand_0068,32,549.0,-0.00011157950031419906,0.0,1.9024377124003014e-06,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,4,cand_0068,33,552.0,-0.00011157950031419906,0.0,1.9024377124003014e-06,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,4,cand_0068,34,555.0,-0.00011157950031419906,0.0,1.9024377124003014e-06,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,4,cand_0068,35,558.0,-0.00011157950031419906,0.0,1.9024377124003014e-06,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,4,cand_0068,36,561.0,-0.00011157950031419906,0.0,1.9024377124003014e-06,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,4,cand_0068,37,564.0,-0.00011157950031419906,0.0,1.9024377124003014e-06,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,4,cand_0068,38,567.0,-0.00011157950031419906,0.0,1.9024377124003014e-06,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,4,cand_0068,39,570.0,-0.00011157950031419906,0.0,1.9024377124003014e-06,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,4,cand_0068,40,573.0,-0.00011157950031419906,0.0,1.9024377124003014e-06,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,4,cand_0068,41,576.0,-0.00011157950031419906,0.0,1.9024377124003014e-06,planned_command_not_execution
required09_test_000,adaptive_rollout_adp,4,cand_0068,42,579.0,-0.00011157950031419906,0.0,1.9024377124003014e-06,planned_command_not_execution
