scenario_id,split,scenario_seed,method,action,candidate_id,sample,time,rx,ry,rz,vx,vy,vz,ax,ay,az
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,6,cand_0062,15,798.0,11.04637135007482,4.984049269419465,-65.504310011633,-0.12987914139116483,-0.19551464260814702,-0.11805460938634221,0.0002973989649409778,0.00019382827072118289,9.209842728391884e-05
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,6,cand_0062,16,801.0,10.65802932756582,4.402309392691223,-65.85610169808035,-0.12901266357569002,-0.19231292218053195,-0.11647295643377636,0.0006859286952011084,0.0007743353328966623,0.000443147104876287
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,6,cand_0062,17,804.0,10.274084688858498,3.832762142526505,-66.20156671391702,-0.12694559370447006,-0.1873875832076564,-0.11383683302824829,0.0010784137583224234,0.001352191550247725,0.0007941906774567766
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,6,cand_0062,18,807.0,9.898174580944566,3.280554020162665,-66.53754173146959,-0.12365436264390774,-0.18075488862044478,-0.11014629698459236,0.0014748496329148788,0.001927370088504445,0.0011452251010373128
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,6,cand_0062,19,810.0,9.534006734512307,2.7507823777205704,-66.8608636329269,-0.11911548386603829,-0.1724313414721727,-0.1054014303959995,0.0018752317520754596,0.002499844144243494,0.001496246331735217
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,6,cand_0062,20,813.0,9.185359214700563,2.2484946988220997,-67.16836958317303,-0.11330555440099599,-0.16243368428102353,-0.09960233963261558,0.0022795555034407955,0.003069586945196926,0.00184725032581979
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,6,cand_0062,21,816.0,8.856080168997991,1.7786878811910452,-67.45689710261561,-0.10620125578772105,-0.15077889836526026,-0.09274915533972032,0.0026878162292402956,0.0036365717505605862,0.0021982330397588962
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,6,cand_0062,22,819.0,8.550087572292835,1.3463075212595652,-67.72328414000782,-0.09777935502288829,-0.13748420317102567,-0.08484203243548685,0.0031000092263498012,0.004200771851302162,0.0025491904302655465
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,6,cand_0062,23,822.0,8.27136896907862,0.9562472008022738,-67.96436914526318,-0.08801670550803854,-0.12256705559278384,-0.07588115010832189,0.0035161297463457684,0.004762160570468871,0.0029001184543444754
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,6,cand_0062,24,825.0,8.023981212821164,0.613347775620029,-68.17699114226171,-0.07689024799489422,-0.10604514928641687,-0.0658667118137866,0.0039361729955599695,0.0053207112634947665,0.003251013069338716
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,6,cand_0062,25,828.0,7.812050202492389,0.32239666629542924,-68.35798980164627,-0.06437701152884022,-0.08793641397498962,-0.054798945271098264,0.004360134135134712,0.005876397318507703,0.003601870232976168
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,6,cand_0062,26,831.0,7.639770616276475,0.08812715104199736,-68.50420551360762,-0.05045411439055165,-0.0682590147471968,-0.04267810245921258,0.004788008281078588,0.00642919215663588,0.003952685903416171
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,6,cand_0062,27,834.0,7.511405642453921,-0.08478233933101836,-68.61247946065724,-0.035098765035749505,-0.04703135134850571,-0.029504459612486968,0.005219790504322733,0.006979069232314037,0.00430345603929606
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,6,cand_0062,28,837.0,7.431286707469183,-0.19170892431633232,-68.67965369038654,-0.01828826303306589,-0.024272057465008812,-0.015278317215924694,0.005655475830777607,0.0075260020335892585,0.0046541765997777235
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,6,cand_0062,29,840.0,7.403813201187567,-0.22808597444694995,-68.702571188211,-8.326672684688674e-17,-8.673617379884035e-17,-5.204170427930421e-18,0.006095059241390301,0.00806996408242638,0.005004843544594155
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,6,cand_0062,30,843.0,7.403813201187567,-0.22808597444694995,-68.702571188211,0.0,0.0,0.0,-2.8430431792786785e-05,0.0,-8.793863878333272e-05
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,6,cand_0062,31,846.0,7.403813201187567,-0.22808597444694995,-68.702571188211,0.0,0.0,0.0,-2.8430431792786785e-05,0.0,-8.793863878333272e-05
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,6,cand_0062,32,849.0,7.403813201187567,-0.22808597444694995,-68.702571188211,0.0,0.0,0.0,-2.8430431792786785e-05,0.0,-8.793863878333272e-05
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,6,cand_0062,33,852.0,7.403813201187567,-0.22808597444694995,-68.702571188211,0.0,0.0,0.0,-2.8430431792786785e-05,0.0,-8.793863878333272e-05
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,6,cand_0062,34,855.0,7.403813201187567,-0.22808597444694995,-68.702571188211,0.0,0.0,0.0,-2.8430431792786785e-05,0.0,-8.793863878333272e-05
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,6,cand_0062,35,858.0,7.403813201187567,-0.22808597444694995,-68.702571188211,0.0,0.0,0.0,-2.8430431792786785e-05,0.0,-8.793863878333272e-05
required09_test_000_bg95,supplemental,202609360000,adaptive_rollout_adp,6,cand_0062,36,861.0,7.403813201187567,-0.22808597444694995,-68.702571188211,0.0,0.0,0.0,-2.8430431792786785e-05,0.0,-8.793863878333272e-05
