scenario_id,split,scenario_seed,method,action,candidate_id,sample,time,boresight_x,boresight_y,boresight_z
required09_test_000,test,202609360000,adaptive_rollout_adp,5,cand_0021,19,420.0,-0.8130613389367671,-0.5326274506159902,0.23503033416276795
required09_test_000,test,202609360000,adaptive_rollout_adp,5,cand_0021,20,423.0,-0.825227583594962,-0.5294215094441241,0.19675441700740878
required09_test_000,test,202609360000,adaptive_rollout_adp,5,cand_0021,21,426.0,-0.8355090897178494,-0.5255840994461365,0.16026826076377146
required09_test_000,test,202609360000,adaptive_rollout_adp,5,cand_0021,22,429.0,-0.8439696025140464,-0.5213287784921851,0.1262205005065693
required09_test_000,test,202609360000,adaptive_rollout_adp,5,cand_0021,23,432.0,-0.8507376807130731,-0.516894624783744,0.09521210786771697
required09_test_000,test,202609360000,adaptive_rollout_adp,5,cand_0021,24,435.0,-0.8559877164281803,-0.5125328032761378,0.06778757179581764
required09_test_000,test,202609360000,adaptive_rollout_adp,5,cand_0021,25,438.0,-0.8599182617625526,-0.5084939684665416,0.0444349763184108
required09_test_000,test,202609360000,adaptive_rollout_adp,5,cand_0021,26,441.0,-0.8627296416563336,-0.5050173491600879,0.02559379719486855
required09_test_000,test,202609360000,adaptive_rollout_adp,5,cand_0021,27,444.0,-0.8646020916374603,-0.5023216829756959,0.011668331011463915
required09_test_000,test,202609360000,adaptive_rollout_adp,5,cand_0021,28,447.0,-0.8656747921428883,-0.5005975301351098,0.0030441864257800735
required09_test_000,test,202609360000,adaptive_rollout_adp,5,cand_0021,29,450.0,-0.8660254068563558,-0.4999999836472754,0.00010503336641337894
required09_test_000,test,202609360000,adaptive_rollout_adp,6,cand_0015,0,453.0,-0.5838837234780896,-0.8109135512458288,0.038717048741355196
required09_test_000,test,202609360000,adaptive_rollout_adp,6,cand_0015,1,456.0,-0.5869343215821387,-0.8087237374781026,0.0383929497221004
required09_test_000,test,202609360000,adaptive_rollout_adp,6,cand_0015,2,459.0,-0.5918412755657861,-0.8051644854244038,0.037868931169476566
required09_test_000,test,202609360000,adaptive_rollout_adp,6,cand_0015,3,462.0,-0.5984512613320813,-0.800297074308351,0.0371575115358238
required09_test_000,test,202609360000,adaptive_rollout_adp,6,cand_0015,4,465.0,-0.6066092108918211,-0.7941723510406132,0.036270402587054364
required09_test_000,test,202609360000,adaptive_rollout_adp,6,cand_0015,5,468.0,-0.6161578056242285,-0.7868349186346856,0.0352188782541843
required09_test_000,test,202609360000,adaptive_rollout_adp,6,cand_0015,6,471.0,-0.6269370007107363,-0.7783270756636264,0.03401412101956804
required09_test_000,test,202609360000,adaptive_rollout_adp,6,cand_0015,7,474.0,-0.6387837324650459,-0.7686925100662089,0.03266753902784909
required09_test_000,test,202609360000,adaptive_rollout_adp,6,cand_0015,8,477.0,-0.6515319246344624,-0.757979729125424,0.031191047065815342
required09_test_000,test,202609360000,adaptive_rollout_adp,6,cand_0015,9,480.0,-0.6650128752040948,-0.7462451844998439,0.02959730432956479
required09_test_000,test,202609360000,adaptive_rollout_adp,6,cand_0015,10,483.0,-0.6790560692062992,-0.7335560308153654,0.02789990194420676
required09_test_000,test,202609360000,adaptive_rollout_adp,6,cand_0015,11,486.0,-0.6934904243487412,-0.7199924421647163,0.026113493873680633
required09_test_000,test,202609360000,adaptive_rollout_adp,6,cand_0015,12,489.0,-0.7081459353365602,-0.7056494060306582,0.024253866390489
required09_test_000,test,202609360000,adaptive_rollout_adp,6,cand_0015,13,492.0,-0.7228556415542909,-0.6906379208687785,0.022337943754633754
required09_test_000,test,202609360000,adaptive_rollout_adp,6,cand_0015,14,495.0,-0.7374578045640159,-0.6750855427235226,0.020383731093902
required09_test_000,test,202609360000,adaptive_rollout_adp,6,cand_0015,15,498.0,-0.751798150687179,-0.6591362569154967,0.018410199422225926
required09_test_000,test,202609360000,adaptive_rollout_adp,6,cand_0015,16,501.0,-0.7657320137532095,-0.6429496902078117,0.016437121862830414
required09_test_000,test,202609360000,adaptive_rollout_adp,6,cand_0015,17,504.0,-0.779126206985495,-0.6266997223672783,0.014484873943942229
required09_test_000,test,202609360000,adaptive_rollout_adp,6,cand_0015,18,507.0,-0.7918604623167368,-0.6105725979499657,0.012574213778741078
required09_test_000,test,202609360000,adaptive_rollout_adp,6,cand_0015,19,510.0,-0.8038282993597314,-0.5947646734585911,0.010726059581102017
required09_test_000,test,202609360000,adaptive_rollout_adp,6,cand_0015,20,513.0,-0.8149372217827255,-0.5794799564933768,0.008961282022525673
required09_test_000,test,202609360000,adaptive_rollout_adp,6,cand_0015,21,516.0,-0.8251081812083998,-0.5649275985500977,0.007300527336155008
required09_test_000,test,202609360000,adaptive_rollout_adp,6,cand_0015,22,519.0,-0.834274292396,-0.5513194902986285,0.00576408397004141
required09_test_000,test,202609360000,adaptive_rollout_adp,6,cand_0015,23,522.0,-0.8423788230458382,-0.5388680783246338,0.004371801302071051
required09_test_000,test,202609360000,adaptive_rollout_adp,6,cand_0015,24,525.0,-0.84937251302291,-0.5277844780502176,0.0031430638565377008
required09_test_000,test,202609360000,adaptive_rollout_adp,6,cand_0015,25,528.0,-0.8552102991046796,-0.5182769024907256,0.002096818996331752
required09_test_000,test,202609360000,adaptive_rollout_adp,6,cand_0015,26,531.0,-0.8598475329264982,-0.5105493644019816,0.001251650489303324
required09_test_000,test,202609360000,adaptive_rollout_adp,6,cand_0015,27,534.0,-0.863235784529974,-0.5048005433586253,0.0006258847795311473
required09_test_000,test,202609360000,adaptive_rollout_adp,6,cand_0015,28,537.0,-0.8653183270375773,-0.5012226415339711,0.00023771116261529933
required09_test_000,test,202609360000,adaptive_rollout_adp,6,cand_0015,29,540.0,-0.8660254067557757,-0.49999998376726995,0.00010529113535134063
required09_test_000,test,202609360000,adaptive_rollout_adp,7,cand_0052,0,543.0,-0.34054460827826305,-0.347314140810826,-0.8737289381526986
required09_test_000,test,202609360000,adaptive_rollout_adp,7,cand_0052,1,546.0,-0.34310571223924247,-0.34847365999993424,-0.8722640532058238
required09_test_000,test,202609360000,adaptive_rollout_adp,7,cand_0052,2,549.0,-0.34730229180634453,-0.3503761099040753,-0.8698377433260458
required09_test_000,test,202609360000,adaptive_rollout_adp,7,cand_0052,3,552.0,-0.3531137466200712,-0.3530114121524494,-0.8664257757235005
required09_test_000,test,202609360000,adaptive_rollout_adp,7,cand_0052,4,555.0,-0.36055214493165644,-0.3563817887122416,-0.861971096649676
required09_test_000,test,202609360000,adaptive_rollout_adp,7,cand_0052,5,558.0,-0.36965847347991376,-0.36049978741483446,-0.8563833932639978
required09_test_000,test,202609360000,adaptive_rollout_adp,7,cand_0052,6,561.0,-0.3804996934227895,-0.3653864019640163,-0.8495367917665213
